language/references/reassigning_via_references_to_values,14352
language/references/references_and_generics,3808
language/references/references_and_type_aliases,792
language/references/references_in_aggregates,3936
language/references/references_in_asm_blocks,2256
language/references/referencing_control_flow_expressions,864
language/references/referencing_expressions,7488
language/references/referencing_function_parameters,4024
language/references/referencing_local_vars_and_values,36896
language/references/referencing_parts_of_aggregates,6624
language/references/referencing_references,1168
language/references/type_unification_of_references,3376
language/ref_mutable_arrays,360
language/ref_mutable_arrays_inline,360
language/ref_mutable_fn_args_bool,344
language/ref_mutable_fn_args_call,360
language/ref_mutable_fn_args_struct,360
language/ref_mutable_fn_args_struct_assign,360
language/ref_mutable_fn_args_u32,376
language/retd_b256,488
language/retd_small_array,480
language/retd_struct,872
language/retd_zero_len_array,240
language/ret_small_string,432
language/ret_string_in_struct,464
language/revert_in_first_if_branch,208
language/same_const_name,296
language/same_const_name_lib,32
language/self_impl_reassignment,928
language/shadowing/shadowed_glob_imports,480
language/size_of,352
language/slice/slice_contract,3888
language/slice/slice_intrinsics,6688
language/slice/slice_script,584
language/smo,1960
language/smo_opcode,424
language/string_slice/string_slice_contract,3512
language/string_slice/string_slice_features,432
language/string_slice/string_slice_script,640
language/struct_destructuring,464
language/struct_field_access,360
language/struct_field_reassignment,352
language/struct_init_reorder,320
language/struct_instantiation,2168
language/supertraits,5848
language/supertraits_with_trait_methods,424
language/test_attribute,32
language/test_multiple_attributes,32
language/totalord,5088
language/trait_generic_override,344
language/trait_import_with_star,224
language/trait_inference,912
language/trait_method_ascription_disambiguate,464
language/trait_method_generic_qualified,464
language/trait_method_qualified,344
language/trait_nested,968
language/tuple_access,464
language/tuple_desugaring,400
language/tuple_field_reassignment,464
language/tuple_indexing,368
language/tuple_in_struct,680
language/tuple_single_element,392
language/tuple_trait,432
language/tuple_types,376
language/type_alias,3472
language/type_alias_from_dependency,32
language/type_inference_propagation_of_type_constraints,712
language/typeinfo_custom_callpath2,272
language/typeinfo_custom_callpath,272
language/typeinfo_custom_callpath_with_import,280
language/u256/u256_abi,784
language/u256/u256_operators,5160
language/unary_not_basic_2,344
language/unary_not_basic,344
language/unit_type_variants,728
language/use_absolute_path,352
language/use_full_path_names,368
language/valid_impurity,1080
language/where_clause_enums,800
language/where_clause_functions,2080
language/where_clause_generic_traits,880
language/where_clause_generic_tuple,360
language/where_clause_impls,608
language/where_clause_methods,2136
language/where_clause_structs,664
language/where_clause_traits,344
language/while_loops,608
language/zero_field_types,360
multiple_supertraits_for_abis,800
non_payable_implicit_zero_coins,2112
non_payable_zero_coins_let_binding,2112
payable_non_zero_coins,1824
return_in_strange_positions,360
return_into,1000
static_analysis/cei_pattern_violation,2680
static_analysis/cei_pattern_violation_in_asm_block,2280
static_analysis/cei_pattern_violation_in_asm_block_bal,2240
static_analysis/cei_pattern_violation_in_asm_block_mint_burn,2744
static_analysis/cei_pattern_violation_in_asm_block_read,2592
static_analysis/cei_pattern_violation_in_asm_block_smo,2264
static_analysis/cei_pattern_violation_in_asm_block_tr,4432
static_analysis/cei_pattern_violation_in_asm_block_tro,4432
static_analysis/cei_pattern_violation_in_codeblocks_other_than_in_functions,2872
static_analysis/cei_pattern_violation_in_func_app-1,2856
static_analysis/cei_pattern_violation_in_func_app-2,2856
static_analysis/cei_pattern_violation_in_func_app-3,2856
static_analysis/cei_pattern_violation_in_if_statement-1,2880
static_analysis/cei_pattern_violation_in_if_statement-2,2856
static_analysis/cei_pattern_violation_in_intrinsic_call,2856
static_analysis/cei_pattern_violation_in_match_statement-1,3288
static_analysis/cei_pattern_violation_in_standalone_function,2680
static_analysis/cei_pattern_violation_in_struct,2888
static_analysis/cei_pattern_violation_in_tuple,2888
static_analysis/cei_pattern_violation_in_while_loop-1,2856
static_analysis/cei_pattern_violation_in_while_loop-2,2848
static_analysis/cei_pattern_violation_in_while_loop-3,2856
static_analysis/cei_pattern_violation_in_while_loop-4,2848
static_analysis/cei_pattern_violation_more_complex_logic,16400
static_analysis/cei_pattern_violation_smo_intrinsic,2344
static_analysis/cei_pattern_violation_storage_map_and_vec,8480
static_analysis/cei_pattern_violation_storage_struct_read,2888
static_analysis/cei_pattern_violation_storage_var_read,3168
static_analysis/cei_pattern_violation_storage_var_update,2776
static_analysis/storage_annotations_unused_read,1136
static_analysis/storage_annotations_unused_read_and_write,1136
static_analysis/storage_annotations_unused_write,1136
stdlib/address_test,3968
stdlib/alloc_test,856
stdlib/assert_eq,6064
stdlib/assert_eq_revert,736
stdlib/assert_ne,5672
stdlib/assert_ne_revert,736
stdlib/assert_test,344
stdlib/b512_struct_alignment,776
stdlib/b512_test,3256
stdlib/block_height,392
stdlib/chess,1640
stdlib/contract_id_test,656
stdlib/contract_id_type,656
stdlib/eq_custom_type,720
stdlib/eq_generic,224
stdlib/generic_empty_struct_with_constraint,224
stdlib/ge_test,624
stdlib/identity_eq,2320
stdlib/if_type_revert,328
stdlib/intrinsics,344
stdlib/iterator,2584
stdlib/option,22440
stdlib/option_eq,11104
stdlib/raw_ptr,4304
stdlib/raw_slice,1104
stdlib/require,1216
stdlib/result,8576
stdlib/sha256,1984
stdlib/storage_vec_insert,7840
stdlib/u128_div_test,2832
stdlib/u128_log_test,7448
stdlib/u128_mul_test,1520
stdlib/u128_root_test,4488
stdlib/u128_test,6472
stdlib/vec,104704
stdlib/vec_byte_remove,1920
stdlib/vec_swap,23216
storage_into,1720
storage_slot_key_calculation,6352
storage_slot_key_calculation,7024
superabi,888
superabi_contract_calls,3880
superabi_diamond,1120
superabi_diamond_impl,1120
superabi_supertrait_external_call,208
superabi_supertrait_same_methods,2960
supertraits_for_abis,872
supertraits_for_abis_diamond,616
supertraits_for_abis_ownable,4408
supertraits_via_self,208
test_abis/abi_impl_methods_in_json_abi,888
test_contracts/abi_with_alias,1192
test_contracts/abi_with_generic_types,4840
test_contracts/abi_with_same_name_types,1488
test_contracts/abi_with_tuples_contract,2512
test_contracts/array_of_structs_contract,3704
test_contracts/auth_testing_contract,1136
test_contracts/balance_test_contract,1136
test_contracts/basic_storage,32800
test_contracts/basic_storage,32800
test_contracts/context_testing_contract,4312
test_contracts/contract_with_type_aliases,4192
test_contracts/increment_contract,3776
test_contracts/increment_contract,3776
test_contracts/issue_1512_repro,2632
test_contracts/issue_6335_repro,1136
test_contracts/multiple_impl,968
test_contracts/nested_struct_args_contract,1448
test_contracts/return_struct,3272
