static_analysis/cei_pattern_violation_in_if_statement-2,2992
static_analysis/cei_pattern_violation_in_intrinsic_call,2992
static_analysis/cei_pattern_violation_in_match_statement-1,3464
static_analysis/cei_pattern_violation_in_standalone_function,2816
static_analysis/cei_pattern_violation_in_struct,3024
static_analysis/cei_pattern_violation_in_tuple,3024
static_analysis/cei_pattern_violation_in_while_loop-1,2992
static_analysis/cei_pattern_violation_in_while_loop-2,2984
static_analysis/cei_pattern_violation_in_while_loop-3,2992
static_analysis/cei_pattern_violation_in_while_loop-4,2984
static_analysis/cei_pattern_violation_more_complex_logic,17528
static_analysis/cei_pattern_violation_smo_intrinsic,2440
static_analysis/cei_pattern_violation_storage_map_and_vec,8896
static_analysis/cei_pattern_violation_storage_struct_read,3032
static_analysis/cei_pattern_violation_storage_var_read,3376
static_analysis/cei_pattern_violation_storage_var_update,2920
static_analysis/storage_annotations_unused_read,1176
static_analysis/storage_annotations_unused_read_and_write,1176
static_analysis/storage_annotations_unused_write,1176
stdlib/address_test,3992
stdlib/alloc_test,880
stdlib/assert_eq,6488
stdlib/assert_eq_revert,784
stdlib/assert_ne,6080
stdlib/assert_ne_revert,776
stdlib/assert_test,368
stdlib/b512_struct_alignment,800
stdlib/b512_test,3280
stdlib/block_height,416
stdlib/chess,1664
stdlib/contract_id_test,680
stdlib/contract_id_type,680
stdlib/eq_custom_type,784
stdlib/eq_generic,232
stdlib/generic_empty_struct_with_constraint,232
stdlib/ge_test,648
stdlib/identity_eq,2360
stdlib/if_type_revert,352
stdlib/intrinsics,368
stdlib/iterator,2864
stdlib/option,23792
stdlib/option_eq,11528
stdlib/raw_ptr,4512
stdlib/raw_slice,1176
stdlib/require,1336
stdlib/result,9192
stdlib/sha256,2080
stdlib/storage_vec_insert,8432
stdlib/u128_div_test,3208
stdlib/u128_log_test,8576
stdlib/u128_mul_test,1672
stdlib/u128_root_test,5208
stdlib/u128_test,7256
stdlib/vec,109072
stdlib/vec_byte_remove,2248
stdlib/vec_swap,24400
storage_into,1816
storage_slot_key_calculation,6728
storage_slot_key_calculation,7448
superabi,904
superabi_contract_calls,4088
superabi_diamond,1144
superabi_diamond_impl,1144
superabi_supertrait_external_call,216
superabi_supertrait_same_methods,3152
supertraits_for_abis,888
supertraits_for_abis_diamond,632
supertraits_for_abis_ownable,4672
supertraits_via_self,216
test_abis/abi_impl_methods_in_json_abi,904
test_contracts/abi_with_alias,1248
test_contracts/abi_with_generic_types,4920
test_contracts/abi_with_same_name_types,1536
test_contracts/abi_with_tuples_contract,2584
test_contracts/array_of_structs_contract,3776
test_contracts/auth_testing_contract,1184
test_contracts/balance_test_contract,1184
test_contracts/basic_storage,35048
test_contracts/basic_storage,35048
test_contracts/context_testing_contract,4400
test_contracts/contract_with_type_aliases,4376
test_contracts/increment_contract,3952
test_contracts/increment_contract,3952
test_contracts/issue_1512_repro,2712
test_contracts/issue_6335_repro,1184
test_contracts/multiple_impl,1008
test_contracts/nested_struct_args_contract,1488
test_contracts/return_struct,3456
test_contracts/storage_access_contract,31520
test_contracts/storage_access_contract,31520
test_contracts/storage_enum_contract,18272
test_contracts/storage_enum_contract,18272
test_contracts/storage_namespace,33952
test_contracts/storage_namespace,33952
test_contracts/test_fuel_coin_contract,3744
unit_tests/aggr_indexing,7664
unit_tests/contract-multi-contract-calls,1608
unit_tests/contract_with_nested_libs,2400
unit_tests/lib_log_decode,2088
unit_tests/lib_multi_test,752
unit_tests/lib_single_test,96
unit_tests/memcpyopt,1376
unit_tests/nested_libs,1416
unit_tests/predicate_multi_test,312
unit_tests/predicate_with_nested_libs,672
unit_tests/regalloc_spill,760
unit_tests/script-contract-calls,1608
unit_tests/script_multi_test,960
unit_tests/script_with_nested_libs,1600
unit_tests/should_revert,168
unit_tests/stack_indexing_overflow,5176
unit_tests/workspace_test,960
